Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
36	325.227083	232.752083	10809.787500	8161.329167	27607.464583	20527.972917	1594831.812500	1173822.679166	875100.054166	644584.154166
37	323.852083	232.110417	10723.410417	8088.843750	27331.408333	20318.466667	1587988.079166	1169318.445833	875547.602083	645331.160416
38	324.331250	232.189583	10765.239583	8118.739583	27461.081250	20422.972917	1588560.768750	1167292.010416	874646.766666	643407.399999
39	323.360417	231.902083	10751.164583	8116.456250	27462.922917	20416.489583	1587194.312500	1167554.687499	874420.337500	643763.254166
3	323.868750	231.660417	10784.566667	8131.266667	27542.550000	20465.650000	1593939.922916	1171412.347916	877534.791666	645328.208332
40	325.227083	232.418750	10770.579167	8117.437500	27496.614583	20413.997917	1590327.904166	1166230.187499	875994.789583	643203.022916
41	320.827083	228.952083	10725.225000	8083.016667	27346.004167	20333.137500	1584964.425000	1166617.408333	873283.379166	643762.779166
42	321.166667	230.700000	10730.112500	8114.395833	27357.639583	20390.681250	1582975.920833	1166892.379166	870628.172916	642707.872916
43	320.160417	231.202083	10714.979167	8089.237500	27340.364583	20354.497917	1585730.443750	1168840.902083	872519.322916	643980.897916
44	325.077083	232.285417	10809.158333	8157.491667	27606.497917	20518.414583	1602802.079166	1179477.787499	882201.770833	649899.395832
45	323.168750	230.010417	10716.985417	8080.502083	27365.335417	20364.768750	1585867.035416	1168573.002083	872731.622916	643626.089582
46	322.714583	230.639583	10705.883333	8084.891667	27416.597917	20370.814583	1586722.975000	1166323.499999	872350.447916	641376.072916
47	323.427083	230.952083	10740.033333	8098.433333	27448.439583	20394.789583	1588031.166666	1166304.724999	874948.837500	643280.787499
48	322.452083	229.893750	10710.220833	8069.254167	27305.445833	20329.270833	1585978.945833	1167888.570833	873913.843750	644083.635416
49	322.556250	230.281250	10713.418750	8088.777083	27358.389583	20346.422917	1586250.908333	1167234.366666	873930.970833	643732.029166
4	323.697917	232.372917	10732.729167	8103.420833	27452.685417	20369.602083	1592982.456250	1170695.614583	876805.447916	645006.056249
50	323.893750	232.002083	10759.231250	8126.406250	27444.156250	20401.472917	1587553.364583	1166469.922916	872686.018750	641727.952082
51	323.956250	230.114583	10706.287500	8058.595833	27272.714583	20254.856250	1588248.987500	1168052.720833	874566.756250	643958.497916
52	325.227083	232.752083	10815.133333	8166.700000	27621.122917	20544.139583	1603263.681250	1180150.114583	882516.391666	650248.633332
53	322.068750	231.377083	10716.460417	8081.393750	27358.137500	20309.870833	1588352.829166	1168993.795833	873876.650000	643813.658332
54	322.960417	230.102083	10745.591667	8105.683333	27419.841667	20342.975000	1587638.731250	1166340.106249	874626.293750	642924.043749
55	321.752083	231.660417	10750.310417	8120.552083	27491.427083	20439.477083	1588379.989583	1168192.756249	873281.875000	642439.491666
56	322.827083	232.152083	10731.900000	8102.133333	27447.489583	20419.489583	1585304.018750	1168670.518749	871335.779166	643154.820832
57	324.268750	231.527083	10747.068750	8106.935417	27445.708333	20388.875000	1586741.829166	1167856.337499	872806.343750	643521.252082
58	324.406250	232.097917	10766.172917	8123.781250	27485.962500	20434.129167	1584773.781250	1167012.989583	869147.789583	641080.914582
59	320.522917	227.506250	10674.825000	8040.816667	27384.262500	20310.854167	1595678.725000	1173918.499999	878549.943750	647118.068749
5	323.777083	230.835417	10787.508333	8137.375000	27532.262500	20452.887500	1593024.452083	1170813.710416	877101.708333	645166.591666
60	316.560417	228.452083	10603.110417	8032.560417	26985.206250	20121.622917	1587822.522916	1169520.964583	874509.787500	644816.754166
61	316.764583	230.956250	10576.522917	8005.922917	27188.012500	20234.745833	1585753.133333	1166592.949999	872881.958333	642744.908332
62	320.693750	229.052083	10696.114583	8081.397917	27285.395833	20269.579167	1585631.270833	1167024.970833	873092.783333	643567.716666
63	323.085417	231.118750	10739.358333	8107.491667	27425.472917	20374.997917	1588190.462500	1167955.720833	873370.268750	642991.968749
64	322.981250	228.997917	10726.175000	8093.833333	27356.004167	20329.104167	1588666.577083	1166999.543749	874785.077083	643149.802082
65	322.710417	230.518750	10711.464583	8063.806250	27330.408333	20285.183333	1590866.127083	1169119.443749	876778.354166	645182.137499
66	323.385417	230.293750	10790.135417	8141.218750	27551.081250	20478.431250	1600027.450000	1177249.066666	880886.395833	648883.712499
67	322.581250	231.856250	10722.554167	8087.087500	27407.900000	20357.608333	1589723.425000	1166918.808333	873863.756250	641219.464582
68	324.060417	231.435417	10745.585417	8103.960417	27446.966667	20384.608333	1588301.075000	1167640.608333	873507.812500	642991.329166
69	321.310417	232.002083	10760.087500	8135.204167	27482.868750	20449.602083	1588145.004166	1169087.354166	873343.314583	643655.506249
6	323.820833	228.962500	10722.537500	8086.054167	27425.585417	20360.660417	1592577.258333	1171576.074999	878033.643750	646862.543749
70	324.560417	232.218750	10731.031250	8122.539583	27425.845833	20426.162500	1584248.933333	1168952.691666	869525.208333	642405.983332
71	321.368750	230.577083	10740.797917	8118.497917	27400.245833	20402.970833	1581378.587500	1168488.954166	871345.110416	644448.243749
72	324.627083	232.168750	10744.758333	8138.725000	27453.014583	20449.122917	1593130.993750	1175104.243749	876783.039583	647437.456249
73	324.497917	231.789583	10733.022917	8113.631250	27377.797917	20384.506250	1584960.008333	1168830.316666	872129.143750	644171.110416
74	323.106250	231.847917	10751.156250	8118.764583	27429.464583	20413.031250	1586088.129167	1166744.312499	872952.877083	643133.227082
