Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
50	404.704167	393.770833	13029.472917	11467.347917	37937.968750	34118.768750	2286504.222918	2052742.622915	1244336.324999	1111364.533332
51	404.491667	395.100000	12980.389583	11419.489583	37770.308333	33972.066667	2292190.789585	2057780.964582	1249338.806249	1115725.047915
52	406.554167	396.420833	13094.285417	11531.368750	38176.956250	34371.847917	2309819.275002	2075129.233332	1258450.581249	1124767.797915
53	402.345833	390.079167	12993.508333	11434.616667	37849.806250	34061.722917	2291330.895835	2057509.695832	1247457.289583	1114454.231249
54	401.941667	393.158333	13012.945833	11440.412500	37834.989583	34037.289583	2284342.218751	2052098.768748	1244975.583333	1112762.591665
55	404.408333	393.483333	13032.556250	11464.439583	37986.754167	34175.087500	2287023.379168	2054125.387499	1244282.922916	1111618.422915
56	404.500000	394.741667	13012.747917	11436.697917	37971.485417	34142.285417	2287231.593752	2053419.202082	1244648.883333	1111712.024999
57	404.833333	394.966667	12988.762500	11449.295833	37882.906250	34100.922917	2285059.045835	2052048.954165	1244347.029166	1111623.162499
58	404.908333	395.258333	13033.481250	11483.389583	37985.122917	34204.656250	2287179.660418	2053835.060415	1242254.845833	1109618.454165
59	403.908333	393.100000	12931.554167	11382.895833	37884.133333	34091.850000	2299637.137502	2066157.887498	1253400.141666	1120305.566665
5	404.587500	394.454167	13019.406250	11472.464583	37982.187500	34190.362500	2284926.652085	2053054.535415	1245177.402083	1113031.143749
60	400.966667	392.200000	12888.677083	11365.785417	37464.006250	33770.747917	2292595.193752	2059468.218748	1249657.077083	1116752.268749
61	400.450000	389.716667	12845.695833	11293.545833	37655.160417	33878.952083	2286928.929168	2053127.670832	1246227.279166	1113160.287499
62	400.600000	389.050000	12961.864583	11402.381250	37651.806250	33904.947917	2284773.829168	2052227.054165	1245863.574999	1113297.241665
63	403.341667	393.241667	13000.804167	11433.295833	37890.883333	34096.391667	2287964.243751	2054190.135415	1245291.541666	1112096.724999
64	404.254167	392.487500	12993.629167	11432.387500	37797.410417	34006.010417	2286911.870835	2053605.695832	1246484.956249	1113348.889582
65	402.570833	387.637500	12928.560417	11373.135417	37683.485417	33989.185417	2286128.902085	2057197.010415	1247641.606249	1116581.281249
66	402.533333	394.283333	13050.210417	11495.043750	38055.822917	34265.047917	2304123.697918	2070422.256248	1255810.356249	1122555.681249
67	405.554167	392.912500	12974.602083	11437.610417	37892.925000	34094.000000	2290141.533335	2057800.966665	1245681.293749	1113553.918749
68	403.595833	393.587500	12990.475000	11436.616667	37847.393750	34062.802083	2284949.258335	2052615.424998	1244265.612500	1111925.737499
69	403.091667	394.608333	13014.652083	11469.260417	37967.012500	34204.154167	2284323.077085	2054214.285415	1243123.237499	1112464.512499
6	402.495833	391.429167	12883.875000	11345.116667	37705.397917	33950.614583	2284903.462501	2052052.954165	1248406.652083	1115568.368749
70	404.658333	395.441667	13007.935417	11448.593750	37935.381250	34152.689583	2284711.885418	2052659.360415	1240969.560416	1109350.802082
71	402.308333	393.875000	13018.900000	11462.925000	37900.137500	34122.212500	2285337.485418	2053171.127082	1246626.693749	1114022.360415
72	402.904167	394.929167	13008.560417	11478.427083	37947.204167	34173.237500	2297837.414585	2064910.781248	1252339.185416	1119279.602082
73	405.054167	395.337500	13013.197917	11465.997917	37889.491667	34125.308333	2288638.825002	2056304.183332	1246365.229166	1114043.487499
74	404.170833	395.037500	13026.925000	11459.458333	37917.054167	34144.587500	2284824.087501	2053080.262498	1244900.060416	1112927.918749
75	404.489583	394.097917	12996.085417	11445.060417	37892.922917	34066.564583	2285193.056251	2053114.722915	1245678.568749	1113129.168749
76	401.177083	392.052083	12940.300000	11389.675000	37699.116667	33934.491667	2283144.429168	2052034.470832	1246624.068749	1114761.085415
77	403.300000	394.300000	13002.514583	11445.772917	37842.060417	34016.393750	2285301.343751	2054023.010415	1245934.639583	1114192.072915
78	402.470833	393.920833	13006.787500	11457.879167	37998.131250	34202.947917	2304538.483335	2070558.491665	1256072.810416	1122746.485415
79	402.962500	393.945833	13006.304167	11453.170833	37886.179167	34119.179167	2287816.227085	2055629.610415	1245369.258333	1113461.916665
7	398.806250	390.589583	12952.202083	11398.793750	37768.837500	33991.437500	2285550.870835	2052452.312499	1245516.477083	1112695.618749
80	405.741667	395.591667	12974.060417	11438.177083	37839.377083	34101.710417	2283354.654168	2052559.454165	1243481.422916	1111930.914582
81	405.345833	394.062500	12983.964583	11427.731250	37916.014583	34122.072917	2286813.239585	2054397.939582	1243372.460416	1111118.418749
82	402.470833	393.470833	13028.314583	11480.122917	37976.712500	34185.520833	2284017.735418	2053517.477082	1241974.797916	1111184.006249
83	405.179167	394.629167	13033.977083	11477.918750	38032.883333	34230.533333	2297624.764585	2064813.114582	1251601.133333	1118931.624999
84	401.422917	389.764583	12901.031250	11341.039583	37649.804167	33877.829167	2290308.920835	2056288.104165	1248743.108333	1115458.308332
85	400.779167	393.045833	12970.416667	11422.375000	37890.916667	34115.441667	2284745.285418	2052580.210415	1246299.987499	1114010.562499
86	404.939583	392.822917	13024.447917	11464.114583	37941.668750	34162.402083	2285110.772918	2052126.064582	1246251.002083	1113073.868749
