Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
34	266.862500	296.229167	9363.677083	10213.652083	24207.787500	26201.562500	1377936.383333	1496709.175000	758437.979166	821356.662499
35	270.137500	297.670833	9410.962500	10277.037500	24318.733333	26321.283333	1375662.229167	1497435.879166	754599.716666	819911.783333
36	270.416667	299.050000	9440.518750	10305.060417	24415.743750	26419.585417	1384634.143750	1506721.893749	760269.600000	825432.791666
37	267.062500	298.179167	9354.291667	10207.933333	24144.341667	26149.366667	1379404.437500	1500251.937500	761238.233333	825762.074999
38	269.750000	297.966667	9399.187500	10256.687500	24288.204167	26296.354167	1377506.545833	1500503.237500	758908.087500	824893.295833
39	268.929167	297.829167	9382.775000	10249.366667	24267.737500	26301.504167	1376311.418750	1500826.585416	759239.493750	825247.627083
3	268.929167	297.829167	9407.904167	10266.854167	24344.316667	26336.850000	1382491.268750	1504124.468750	761659.027083	826664.460416
40	270.000000	298.800000	9387.883333	10263.991667	24274.420833	26309.170833	1375639.302083	1501430.468750	758598.287500	825876.904166
41	266.850000	294.833333	9343.458333	10229.666667	24153.864583	26223.481250	1375325.943750	1500287.277083	758922.443750	825434.518749
42	267.718750	295.860417	9381.097917	10244.947917	24234.883333	26230.258333	1376250.672917	1497745.447916	757690.056250	822786.556249
43	267.500000	295.900000	9367.756250	10211.764583	24195.310417	26189.252083	1376969.679167	1499350.279166	758462.641666	823687.208333
44	269.416667	298.483333	9441.714583	10298.881250	24416.091667	26409.091667	1391643.004167	1513727.895833	766653.064583	831918.147916
45	268.704167	295.904167	9351.077083	10213.760417	24211.941667	26198.341667	1379029.633333	1498559.641666	759880.981250	823401.481249
46	266.900000	297.183333	9355.370833	10200.879167	24238.950000	26207.766667	1376738.697917	1496697.856250	757161.843750	821347.610416
47	268.504167	297.637500	9376.595833	10211.195833	24275.533333	26228.308333	1377320.343750	1496831.777083	759442.770833	823504.429166
48	269.229167	294.945833	9347.045833	10195.112500	24204.743750	26146.002083	1377624.256250	1498179.281249	759852.302083	824112.202083
