Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
64	455.752083	179.752083	15235.302083	6368.543750	39458.735417	15573.052083	2253770.170833	892432.412500	1235818.208333	493336.691666
65	453.568750	182.110417	15208.547917	6356.156250	39440.433333	15556.316667	2258089.368750	893527.177083	1239110.800000	494739.366666
66	453.927083	181.468750	15312.004167	6401.920833	39737.914583	15662.514583	2269948.570833	898863.170833	1244472.085417	497137.318749
67	454.618750	183.002083	15239.816667	6354.900000	39544.689583	15584.814583	2254850.477083	892435.718750	1233453.375000	492309.024999
68	456.264583	182.122917	15247.283333	6377.408333	39565.797917	15614.322917	2252990.431249	892091.256250	1234141.158333	492839.058333
69	453.764583	182.939583	15301.562500	6401.970833	39690.910417	15665.027083	2255714.233333	893614.733333	1235235.512500	493682.195833
6	455.637500	181.262500	15217.412500	6365.695833	39533.981250	15606.789583	2260273.197916	895873.547916	1240958.227083	496112.285416
70	457.135417	183.027083	15272.479167	6385.554167	39629.429167	15625.695833	2252313.445833	892061.370833	1231059.306250	491992.739583
71	452.931250	182.122917	15269.104167	6386.254167	39579.047917	15621.406250	2250888.399999	891497.508333	1234410.212500	493412.504166
72	457.602083	182.877083	15292.777083	6403.660417	39655.083333	15654.966667	2263116.647916	897017.122916	1240079.481250	495808.931249
73	457.335417	182.860417	15277.766667	6375.833333	39578.810417	15597.743750	2252927.037499	891729.095833	1234287.822917	493034.672916
74	456.131250	182.606250	15283.845833	6386.620833	39619.768750	15635.235417	2252779.718749	891572.427083	1234797.108333	492800.058333
75	457.285417	181.160417	15256.262500	6380.079167	39593.247917	15624.581250	2253612.254166	892863.645833	1236334.031250	493794.281249
76	452.018750	182.710417	15184.008333	6358.791667	39362.260417	15562.027083	2249387.058333	892139.666666	1235639.029167	494168.404166
77	455.222917	182.439583	15223.416667	6381.633333	39379.595833	15573.462500	2249704.593749	892038.827083	1234384.145833	493445.587499
78	452.877083	181.368750	15234.900000	6372.941667	39612.679167	15640.695833	2269359.227083	899393.785416	1244180.537500	497425.954166
79	455.102083	180.377083	15259.495833	6385.470833	39568.022917	15610.922917	2252963.270833	892098.829166	1233266.822917	492761.889583
7	455.435417	180.877083	15253.654167	6384.637500	39586.875000	15629.091667	2258488.204166	895827.512500	1237617.533333	495396.474999
80	455.010417	182.252083	15231.589583	6376.139583	39544.229167	15611.070833	2250685.543749	892597.210416	1233270.670833	493469.445833
81	457.368750	182.835417	15247.550000	6371.950000	39616.260417	15634.160417	2250451.341666	892517.008333	1230121.135417	492227.360416
